tract_prefix,Centro,62,58,68,52,47,61,69,51,55,66,49,75,31,lat,lon
3502309001,Ressaca,270,296,274,322,369,442,333,380,328,341,256,366,222,-22.790594452242892,-48.12749173316733
3502309001,Ribeirão dos Porcos,26,20,24,24,27,35,32,26,21,24,17,18,10,-22.790594452242892,-48.12749173316733
3502309001,Rio Abaixo,210,236,236,286,344,339,253,204,182,166,125,153,60,-22.790594452242892,-48.12749173316733
3502309001,Rosário,32,35,41,73,45,71,52,49,30,24,15,26,20,-22.790594452242892,-48.12749173316733
3502309001,São João das Pitas,20,13,18,33,13,24,20,11,17,6,7,9,9,-22.790594452242892,-48.12749173316733
3502309001,Tanque,591,667,652,692,749,768,700,529,511,427,362,398,158,-22.790594452242892,-48.12749173316733
3502309001,Usina,101,92,94,98,136,150,129,107,116,82,91,105,33,-22.790594452242892,-48.12749173316733
3502309001,Arrozal,18,14,7,9,7,12,9,7,10,0,3,7,0,-22.790594452242892,-48.12749173316733
3502309001,Boa Vista dos Gomes,24,21,11,15,23,19,17,13,17,17,11,14,4,-22.790594452242892,-48.12749173316733
3502309001,Cachoeira,22,26,29,44,44,41,39,47,39,37,16,28,11,-22.790594452242892,-48.12749173316733
3502309001,Campininha,4,11,10,3,6,11,13,11,7,15,6,12,3,-22.790594452242892,-48.12749173316733
3502309001,Canedos,51,51,50,64,57,51,50,60,34,31,20,36,18,-22.790594452242892,-48.12749173316733
3502309001,dos Pires,22,14,29,23,22,26,15,30,29,18,11,18,9,-22.790594452242892,-48.12749173316733
3502309001,Estância Lynce,162,133,169,200,309,297,240,169,233,183,215,304,134,-22.790594452242892,-48.12749173316733
3502309001,Lagoa,15,9,12,16,24,18,24,15,11,14,16,18,4,-22.790594452242892,-48.12749173316733
3502309001,Pintos,5,7,7,10,4,4,5,3,0,0,0,5,4,-22.790594452242892,-48.12749173316733
3502309001,Rio Acima,35,27,40,42,45,43,51,29,30,38,33,29,12,-22.790594452242892,-48.12749173316733
3502309001,São Roque,29,48,53,46,40,49,38,30,20,30,29,24,15,-22.790594452242892,-48.12749173316733
3502309001,Vila das Palmeiras,3,0,0,5,5,4,9,8,0,0,0,0,0,-22.790594452242892,-48.12749173316733
3502309001,Centro,793,965,1299,1794,2090,2098,1312,865,777,658,517,500,216,-22.790594452242892,-48.12749173316733
3502309001,Califórnia,1529,1648,1545,1489,1818,2073,1666,1211,1000,761,570,591,206,-22.790594452242892,-48.12749173316733
3502309001,Boa Vista,715,801,775,1018,1101,1141,889,692,642,603,497,578,223,-22.790594452242892,-48.12749173316733
3502309001,Alphaville,1088,1353,1970,2549,2646,2394,1737,1377,1296,1264,1148,1686,681,-22.790594452242892,-48.12749173316733
3502309001,Jubran,167,145,192,272,296,297,236,160,114,95,68,94,33,-22.790594452242892,-48.12749173316733
3502309001,Tamboré,72,70,47,35,50,108,85,67,92,61,74,73,39,-22.790594452242892,-48.12749173316733
3502309001,Engenho Novo,1914,2129,1945,1856,2135,2420,2017,1602,1200,1109,882,851,239,-22.790594452242892,-48.12749173316733
3502309001,Cruz Preta,1928,2006,2153,2714,3563,3704,2539,1567,1107,1082,909,807,228,-22.790594452242892,-48.12749173316733
3502309001,Mutinga,2359,2703,2775,2661,2473,2443,2088,2055,1824,1421,939,917,335,-22.790594452242892,-48.12749173316733
3502309001,Aldeia,442,568,661,806,872,755,655,467,397,351,281,335,98,-22.790594452242892,-48.12749173316733
3502309001,Fazenda Militar,108,111,145,158,230,208,141,83,76,44,19,30,18,-22.790594452242892,-48.12749173316733
3502309001,Votupoca,3787,3870,3704,3767,4073,4149,3519,2905,2348,1965,1399,1276,388,-22.790594452242892,-48.12749173316733
3502309001,Belval,2334,1955,1851,2399,2792,2932,2398,1848,1329,1213,786,726,238,-22.790594452242892,-48.12749173316733
3502309001,Altos,271,215,109,158,229,261,192,120,70,44,35,39,0,-22.790594452242892,-48.12749173316733
3502309001,Aldeia da Serra,181,191,136,166,255,398,321,256,239,300,267,259,91,-22.790594452242892,-48.12749173316733
3502309001,Silveira,4548,4583,4325,4235,4601,4786,4405,3598,3041,2456,1815,1841,607,-22.790594452242892,-48.12749173316733
3502309001,Centro,249,379,403,328,316,368,336,303,339,345,289,458,463,-22.790594452242892,-48.12749173316733
