stop_id,stop_lat,stop_lon,gwalk_nearest
7703739,-23.620231,-46.438082,3907533957
7703847,-23.616719,-46.461487,1676930670
7703855,-23.614618,-46.457684,1836742062
7703871,-23.620847,-46.454096,1659408584
7703872,-23.620629,-46.454323,3901940032
7703996,-23.617517,-46.477067,296861596
7704000,-23.622898,-46.477281,8790144144
7704011,-23.617163,-46.475906,296191380
7704022,-23.620572,-46.45626,3901940020
7704031,-23.631076,-46.469484,12588502220
7704032,-23.634462,-46.443213,7527034254
7704035,-23.625277,-46.460276,1836717955
7704041,-23.634887,-46.446882,1836711399
7704042,-23.635416,-46.445531,1836711405
7704046,-23.640264,-46.450691,1836697258
7704099,-23.613006,-46.456745,1676930410
7704104,-23.619135,-46.472796,296943327
7704106,-23.629604,-46.443778,1836711185
7704108,-23.636356,-46.444755,1836696865
7704109,-23.641853,-46.438886,1836697439
7704111,-23.628067,-46.445631,1836711141
7704112,-23.616755,-46.461394,1676930670
7704113,-23.620043,-46.467401,5421475113
7704114,-23.61902,-46.46004,1836742161
7704118,-23.64193,-46.438541,1836697439
7704121,-23.610379,-46.453463,5430109021
7704122,-23.611862,-46.454577,4723902902
7704123,-23.613724,-46.456091,1836769954
7704124,-23.611787,-46.454411,4723902902
7704127,-23.614982,-46.475282,296191317
7704128,-23.613329,-46.474779,8954115597
7704130,-23.640314,-46.441586,3907544590
7704132,-23.620823,-46.47695,4234694287
7704133,-23.632465,-46.447672,1664243577
7704134,-23.634907,-46.446028,1836711382
7704135,-23.629692,-46.453397,8729313553
7704136,-23.62984,-46.453655,8729313553
7704137,-23.628637,-46.456106,3902319937
7704138,-23.629004,-46.45896,1836731916
7704139,-23.628721,-46.455642,3902319937
7704140,-23.623308,-46.471911,12588452595
7704141,-23.61903,-46.447652,8926302378
7704142,-23.618148,-46.450466,3901922907
7704143,-23.618526,-46.4505,3901923177
7704144,-23.616533,-46.45141,1836781937
7704145,-23.616313,-46.45181,1836770014
7704146,-23.615405,-46.452171,1836770000
7704147,-23.615572,-46.452305,1836770000
7704151,-23.618701,-46.448122,3901923161
7704152,-23.635384,-46.444023,1836711412
7704153,-23.636208,-46.444787,1836696865
7704154,-23.62606,-46.446616,1836711098
7704155,-23.637717,-46.465015,296877481
7704156,-23.630601,-46.456182,1659408944
7704157,-23.6307,-46.4563,1659408944
7704158,-23.633351,-46.453348,3902333905
7704160,-23.620398,-46.478928,296953593
7704161,-23.638636,-46.437851,3907544498
7704163,-23.633752,-46.459379,296889570
7704164,-23.633437,-46.461181,296888451
7704165,-23.633994,-46.458175,7941578670
7704166,-23.630443,-46.455282,7959327525
7704167,-23.630316,-46.455983,1659408944
7704168,-23.631097,-46.452723,3902320072
7704169,-23.631188,-46.452656,3902320072
7704170,-23.632312,-46.453212,3902333936
7704172,-23.631717,-46.453164,3902320072
7704174,-23.522116,-46.455838,8769439367
7704175,-23.637752,-46.463204,296888442
7704176,-23.636214,-46.462994,296889547
7704177,-23.635712,-46.462748,296889530
7704178,-23.633663,-46.462003,296888449
7704179,-23.633351,-46.453348,3902333905
7704180,-23.633427,-46.453396,3902333905
7704182,-23.622674,-46.446456,1659408691
7704183,-23.620408,-46.438012,3907533957
7704184,-23.617877,-46.458134,1836742117
7704185,-23.617189,-46.456659,1836742104
7704186,-23.615444,-46.455017,1836769996
7704187,-23.616722,-46.456337,1836742094
7704188,-23.614914,-46.454627,5309911261
7704189,-23.617779,-46.457802,1836742117
7704190,-23.628326,-46.451702,3902319924
7704191,-23.628683,-46.451739,13196100462
7704192,-23.629826,-46.461773,296884194
7704193,-23.633632,-46.460942,296888451
7704194,-23.634395,-46.462216,296889519
7704196,-23.620619,-46.471419,296943337
7704198,-23.622558,-46.469212,1836717902
7704199,-23.620569,-46.467784,5180997347
7704201,-23.61883,-46.459749,1836742161
7704202,-23.641069,-46.457536,2356351861
7704203,-23.639182,-46.45903,296892013
7704204,-23.639069,-46.459518,296892013
7704205,-23.63784,-46.46227,1645958965
7704206,-23.63798,-46.46196,296889562
7704208,-23.640868,-46.45763,2356351861
7704209,-23.628355,-46.446,1836711156
7704210,-23.621794,-46.4265,3907534022
7704211,-23.621814,-46.426382,3907534022
7704212,-23.633319,-46.468831,4178160297
7704213,-23.632905,-46.466672,296885334
7704214,-23.632729,-46.466599,296885334
7704215,-23.631971,-46.463856,296888327
7704216,-23.632046,-46.463515,296888327
7704217,-23.632351,-46.469662,12588502221
7704218,-23.632625,-46.470341,296877426
7704219,-23.621942,-46.443425,1664240022
7704220,-23.63096,-46.44645,1975853051
7704221,-23.630877,-46.446526,1975853051
7704222,-23.630687,-46.447129,4615481382
7704223,-23.630626,-46.447797,4615481385
7704224,-23.628111,-46.458935,3902319953
7704225,-23.619993,-46.445711,7489413339
7704226,-23.619858,-46.445785,7489413339
7704227,-23.63251,-46.473248,296877464
7704228,-23.630365,-46.454937,7959327525
7803899,-23.609753,-46.499037,4927527069
7803952,-23.617739,-46.495221,1269523672
7803957,-23.619671,-46.493208,1269974198
7803959,-23.621196,-46.486973,4400561282
7803960,-23.616971,-46.487917,3541976061
7803961,-23.617289,-46.488023,3541976061
7803965,-23.620192,-46.48538,1269522804
7803971,-23.619584,-46.487794,1269523568
7803972,-23.621258,-46.487087,4400561282
7803973,-23.620196,-46.4876,3901685515
7804302,-23.596522,-46.527923,1096547344
7804306,-23.598852,-46.529448,1040140003
7804345,-23.602706,-46.519357,1040187344
7804356,-23.596641,-46.515656,1069878028
7804361,-23.600579,-46.51208,1040335041
7804372,-23.608358,-46.515613,1047253771
7804373,-23.606368,-46.513934,1273791043
7804374,-23.610189,-46.518582,1274825146
7804376,-23.608276,-46.515472,1047253771
7804377,-23.606484,-46.514528,1047000334
7804381,-23.601828,-46.506802,2598721718
7804393,-23.59514,-46.505633,667223906
7804405,-23.607027,-46.507979,1273790760
7804415,-23.595718,-46.512183,1096517096
7804418,-23.597929,-46.512498,1096517561
7804420,-23.597328,-46.508921,1096518059
7804421,-23.597401,-46.508736,1096518059
7804661,-23.587132,-46.528955,1095786323
7804662,-23.587022,-46.528139,1095786258
7804957,-23.593135,-46.534816,1049039601
7804981,-23.623457,-46.508473,1269973783
7804995,-23.605515,-46.515515,1274826016
7804996,-23.605441,-46.51564,1968668573
7804998,-23.620143,-46.510089,1269973944
7805001,-23.598421,-46.52903,1039989881
7805034,-23.610697,-46.5221,1274825855
7805036,-23.593966,-46.511893,4969382831
7805047,-23.619437,-46.493173,1269522373
7805080,-23.622313,-46.492812,1269973895
7805086,-23.619206,-46.502235,1269974113
7805118,-23.597699,-46.514493,4941323931
7805121,-23.614318,-46.49474,1269522703
7805122,-23.61547,-46.494426,1269523288
7805125,-23.60164,-46.52552,1040007457
7805127,-23.616997,-46.505662,1273990096
7805128,-23.589056,-46.530435,1095785842
7805130,-23.619285,-46.483615,1269522638
7805131,-23.589393,-46.516504,1096517912
7805132,-23.589403,-46.516564,1096517912
7805134,-23.586329,-46.518789,1069859162
7805135,-23.604275,-46.516158,1274825169
7805136,-23.588588,-46.519942,1069859192
7805137,-23.605512,-46.498835,1265651760
7805141,-23.61782,-46.511837,1273989786
7805144,-23.611234,-46.519308,8813076218
7805145,-23.60927,-46.514091,4395630034
7805147,-23.614766,-46.487757,3901685544
7805151,-23.609361,-46.496267,1256295200
7805152,-23.610911,-46.494484,1265651966
7805153,-23.61062,-46.494765,1265651966
7805154,-23.598184,-46.512811,8769524246
7805155,-23.620077,-46.502618,1269974613
7805156,-23.623935,-46.503897,1269974252
7805157,-23.592671,-46.508552,1096518415
7805159,-23.589774,-46.507868,4933494297
7805166,-23.59651,-46.515755,1069878028
7805167,-23.6107,-46.523971,1274824633
7805168,-23.60725,-46.517572,1274824596
7805169,-23.603486,-46.512037,1276603754
7805170,-23.592414,-46.513327,1096517123
7805171,-23.592307,-46.512338,1096517711
7805172,-23.622787,-46.498567,8665325620
7805173,-23.621859,-46.499999,4768847340
7805174,-23.622251,-46.498763,8665325621
7805175,-23.62238,-46.496957,1269973815
7805176,-23.622307,-46.500715,1269973972
7805179,-23.60927,-46.492378,6015895732
7805180,-23.609534,-46.492357,1256295080
7805183,-23.590905,-46.507021,6172836626
7805184,-23.591181,-46.507413,1096517285
7805185,-23.591216,-46.507535,1096517285
7805186,-23.617754,-46.493757,5888870926
7805187,-23.610676,-46.524542,1274824633
7805188,-23.592362,-46.508417,1096518415
7805189,-23.618196,-46.483825,4768901326
7805190,-23.617625,-46.485191,1269522860
7805192,-23.619598,-46.486462,1269523469
7805193,-23.617753,-46.485207,1269522860
7805194,-23.621121,-46.488698,8951089869
7805195,-23.620062,-46.489058,4400561278
7805196,-23.619354,-46.492713,1269523263
7805197,-23.619362,-46.491325,1269523519
7805198,-23.619582,-46.490902,1269974547
7805199,-23.6196,-46.489746,1269523470
7805200,-23.620346,-46.483484,296957887
7805201,-23.622835,-46.487656,1269523662
7805202,-23.593321,-46.509642,1096518378
7805203,-23.620089,-46.486898,7279881390
7805205,-23.60061,-46.527278,1039989813
7805206,-23.602747,-46.515851,6974021101
7805207,-23.603077,-46.51573,1274825056
7805208,-23.60294,-46.515768,6974021104
7805209,-23.614588,-46.516512,1273989910
7805213,-23.606046,-46.507963,6896476029
7805214,-23.606734,-46.507702,1047000498
7805215,-23.619146,-46.49388,1269523582
7805216,-23.611853,-46.487579,5775331237
7805217,-23.612272,-46.477314,6172896367
7805219,-23.614677,-46.500834,1269973934
7805221,-23.616337,-46.501387,1269973847
7805222,-23.585101,-46.492391,1095081508
7805223,-23.600736,-46.507496,1107116659
7805224,-23.60054,-46.50768,1107116659
7805225,-23.598348,-46.506779,1107149019
7805226,-23.598058,-46.506745,1107149019
7805227,-23.602413,-46.506618,1107041125
7805228,-23.623283,-46.500626,6346232835
7805229,-23.623483,-46.500872,1269974386
7805232,-23.614649,-46.48756,1269522605
7805234,-23.596929,-46.50694,1107116614
7805235,-23.597109,-46.506712,1107116614
7805236,-23.602559,-46.503663,1099022628
7805237,-23.614254,-46.502959,1273791080
7805239,-23.61456,-46.504986,1273791446
7805240,-23.622787,-46.488062,7285238029
7805241,-23.610441,-46.486301,11535594938
7805242,-23.610475,-46.503968,5434574471
7805243,-23.615623,-46.485726,1269522808
7805244,-23.618425,-46.486289,1269523901
7805245,-23.61589,-46.484569,296957875
7805246,-23.584803,-46.520568,934867619
7805248,-23.602423,-46.503131,9388234112
7805249,-23.601938,-46.523179,1040168409
7805250,-23.614045,-46.500996,6973907060
7805255,-23.613419,-46.486515,7058853203
7805256,-23.60814,-46.517723,1274825615
7805257,-23.598027,-46.522584,1036654810
7805258,-23.598953,-46.499119,1099022863
7805259,-23.611585,-46.501092,1265651713
7902640,-23.627643,-46.648138,307825662
7905720,-23.606286,-46.648852,8729399308
7905722,-23.606063,-46.648837,8050116085
7905725,-23.608668,-46.646718,389461753
7905777,-23.601431,-46.636183,12829462736
7905780,-23.604876,-46.636795,254190018
7905809,-23.606495,-46.624912,467871981
7905814,-23.609501,-46.630375,467890251
7905826,-23.623255,-46.651093,151280369
7905827,-23.623331,-46.651603,151280369
7905860,-23.612678,-46.644573,431328414
7905900,-23.620327,-46.634624,1920635353
7905904,-23.617813,-46.631944,1920635296
7905909,-23.621705,-46.628631,8935315346
7906143,-23.618022,-46.657319,431328402
7906150,-23.609595,-46.630267,467890222
7906153,-23.626029,-46.648877,2041166254
7906161,-23.620302,-46.634752,1920635353
7906162,-23.602516,-46.646978,9508527026
7906174,-23.622123,-46.634904,411320968
7906184,-23.60402,-46.647594,389461739
7906197,-23.623031,-46.634826,467923513
7906224,-23.618084,-46.641047,389747785
7906225,-23.626297,-46.631031,431359240
7906226,-23.604152,-46.631054,370800466
7906228,-23.626059,-46.649123,2041166254
7906234,-23.621869,-46.62874,8943154492
7906237,-23.611479,-46.644205,389747666
7906240,-23.603397,-46.642049,370799699
7906241,-23.609169,-46.638141,2421037113
7906242,-23.599729,-46.628457,9546269070
7906243,-23.622024,-46.630434,389747803
7906244,-23.629629,-46.646301,431359223
7906245,-23.619109,-46.639487,2360193299
7906247,-23.622369,-46.629117,2069249267
7906249,-23.617811,-46.638181,12222433105
7906250,-23.605717,-46.627078,9523022964
7906251,-23.626935,-46.63991,8935070715
7906252,-23.613225,-46.637952,12977749666
8000223,-23.543264,-46.626867,13125308279
8000224,-23.54332,-46.626988,2832750213
8000295,-23.547934,-46.637098,12113271891
8000338,-23.550224,-46.629397,8955991333
8000341,-23.55159,-46.628075,247951670
8010003,-23.551516,-46.625268,151239264
8010019,-23.550726,-46.634521,12113263986
8010123,-23.536598,-46.634502,6228531945
8010134,-23.546793,-46.630797,3551960163
8010135,-23.547063,-46.630595,3551960163
8010136,-23.547509,-46.630274,60685975
8010137,-23.547665,-46.630157,3551960169
8010156,-23.552263,-46.633583,12113272422
8010157,-23.551825,-46.632551,60641048
8010160,-23.552107,-46.635433,4240270396
8010161,-23.552174,-46.63546,12802775572
8010162,-23.553518,-46.635665,13030170503
8010164,-23.547015,-46.628892,1815130190
8010166,-23.553733,-46.635655,598617885
8010167,-23.557055,-46.633968,60641438
8010168,-23.557047,-46.63377,60641438
8010170,-23.549566,-46.63697,12113294144
8010171,-23.549487,-46.637401,60641257
8010173,-23.549725,-46.635868,12113272478
8010174,-23.547918,-46.629967,3551960159
8010176,-23.547725,-46.630015,3551960168
8010178,-23.546318,-46.630865,2960100095
8010180,-23.547347,-46.630136,3551960168
8010181,-23.548043,-46.629789,3551960159
8010182,-23.546196,-46.630731,2960100734
8010184,-23.557032,-46.633466,60641444
8010186,-23.554235,-46.635712,2451555632
8010187,-23.550503,-46.63526,12113272476
8010189,-23.546461,-46.630441,2527914998
8010190,-23.536214,-46.633036,12813106090
8010192,-23.556401,-46.634206,5044001584
8010207,-23.547604,-46.630334,60685975
8010209,-23.550587,-46.635293,10253168505
8010210,-23.549437,-46.625511,130010321
8010212,-23.53997,-46.630563,5113791425
8010213,-23.556613,-46.634167,132347429
8010214,-23.537328,-46.629162,13308657502
8010221,-23.540891,-46.633143,60685904
8010222,-23.539769,-46.630391,10724430167
8010224,-23.549588,-46.636785,60641252
8010225,-23.550114,-46.636418,60641282
8101782,-23.691916,-46.698421,13148724731
8103006,-23.686217,-46.707675,665549975
8103045,-23.667403,-46.713105,13127347925
8103053,-23.670023,-46.717834,532633073
8103055,-23.671105,-46.715891,13126772056
8103189,-23.669433,-46.71178,6505069191
8103190,-23.661037,-46.716496,4000799048
8103194,-23.661356,-46.717593,4000799045
8103201,-23.688606,-46.707871,13128777697
8103202,-23.67261,-46.71142,704692471
8103203,-23.673036,-46.714855,13126772062
8103205,-23.668268,-46.712065,6505069206
8103206,-23.668763,-46.712052,2557558200
8103211,-23.665144,-46.712192,13127033396
8103212,-23.663486,-46.713869,6961536029
8103213,-23.666021,-46.713507,13127056104
8209119,-23.553769,-46.554045,2385867014
8209155,-23.546876,-46.555641,173901813
8209159,-23.547359,-46.558155,173901812
8209197,-23.545318,-46.558318,174021798
8209202,-23.543232,-46.559096,2384948735
8209203,-23.542253,-46.560417,2384948732
8209682,-23.543952,-46.56281,433730478
8209683,-23.544389,-46.564916,135566142
8209715,-23.544479,-46.574389,130009950
8209718,-23.544135,-46.577342,129960793
8209720,-23.546149,-46.576666,155419866
8209721,-23.546057,-46.576806,155419866
8209765,-23.539325,-46.570208,135608913
8209773,-23.546081,-46.573548,8487218592
8209782,-23.540535,-46.576026,2367779546
8209796,-23.535024,-46.570254,1430982927
8210131,-23.527823,-46.555205,2528375708
8210136,-23.538757,-46.579376,433999765
8210155,-23.555511,-46.577383,1424266148
8210163,-23.5401,-46.5765,4314563395
8210164,-23.540189,-46.576374,2367783910
8210167,-23.523713,-46.557318,1706413084
8210170,-23.536839,-46.56542,2367793713
8210177,-23.547044,-46.577418,155419877
8210180,-23.546236,-46.578439,173900828
8210184,-23.542105,-46.562191,135569403
8210185,-23.543716,-46.558795,433999370
8210186,-23.540904,-46.57611,2367779536
8210187,-23.540938,-46.576301,10651647341
8210188,-23.540973,-46.576459,10651647341
8210189,-23.54101,-46.576636,10651647341
8210190,-23.541028,-46.576741,135613865
8210191,-23.541046,-46.576837,135613865
8210192,-23.541257,-46.576843,135613865
8210194,-23.541227,-46.576705,10651647341
8210196,-23.541143,-46.576375,10651647341
8210197,-23.541008,-46.576149,2367779536
8210198,-23.541054,-46.575992,2367779536
8210199,-23.541019,-46.575893,2367779536
8210201,-23.53266,-46.582603,2615683791
8210202,-23.536539,-46.582295,129961278
8210206,-23.538135,-46.565031,5691389314
8210209,-23.543522,-46.558848,433999370
8210210,-23.531398,-46.579453,1430972483
8210213,-23.55023,-46.571594,138077695
8210217,-23.541548,-46.574337,175676500
8210220,-23.542973,-46.571918,130009939
8210227,-23.546944,-46.55801,173901812
8210228,-23.536999,-46.563524,4319734186
8210234,-23.54191,-46.566922,129959151
8210235,-23.54695,-46.577473,155419877
8210236,-23.537073,-46.558345,129959876
8210237,-23.53383,-46.566448,1430953333
8210238,-23.533002,-46.578102,5338760556
8210240,-23.538547,-46.575739,433999550
8210246,-23.52566,-46.556662,1706347526
8210256,-23.53029,-46.555906,180592180
8210258,-23.531263,-46.578738,185636104
8210261,-23.543841,-46.576684,175675834
8210262,-23.550111,-46.576857,3940711808
8210263,-23.529287,-46.58026,8953342449
8210264,-23.530314,-46.578403,4489622131
8210266,-23.530054,-46.576816,433999844
8210267,-23.538648,-46.5647,9321397659
8210268,-23.53834,-46.563013,2524219177
8210270,-23.54858,-46.570492,174006839
8210271,-23.548074,-46.567987,3901480404
8210272,-23.547543,-46.565229,175678522
8210273,-23.547076,-46.562772,459144325
8210274,-23.546584,-46.560364,129958227
8210275,-23.546063,-46.557735,7474154225
8210278,-23.533915,-46.559237,2251528988
8210279,-23.54402,-46.572212,12936323975
8210280,-23.545978,-46.555627,181855997
8210281,-23.544405,-46.5804,8950630298
8210282,-23.534493,-46.560377,1430972463
8210283,-23.541996,-46.575744,4928566878
8210284,-23.54925,-46.565354,2356795824
8301139,-23.403988,-46.581912,7892290769
8312647,-23.456973,-46.586582,4837720400
8312662,-23.456267,-46.59211,1667366297
8312665,-23.449571,-46.59322,2040432153
8312690,-23.445097,-46.596576,8695381595
8312697,-23.446683,-46.612159,4825581078
8312714,-23.453465,-46.623706,1370605800
8312736,-23.454634,-46.602134,4828890914
8312738,-23.455903,-46.602685,1372248268
8313351,-23.45988,-46.630615,970121707
8313357,-23.457546,-46.629096,1372130089
8313358,-23.457528,-46.629241,1372130089
8313359,-23.455848,-46.629734,4824072838
8313371,-23.455647,-46.589934,2040432619
8313376,-23.446629,-46.577062,2042424726
8313392,-23.427455,-46.593907,7990644816
8313401,-23.440049,-46.581949,4863078860
8313412,-23.430399,-46.5765,4850525219
8313413,-23.43028,-46.576668,4850525219
8313415,-23.432785,-46.578633,4850524857
8313440,-23.43989,-46.571311,2042424250
8313444,-23.448398,-46.627484,4825511859
8313489,-23.433842,-46.584261,4846817999
8313496,-23.438816,-46.586917,12691933765
8313502,-23.449093,-46.595551,1667366233
8313508,-23.430289,-46.579995,2053615452
8313531,-23.418941,-46.586199,2737500091
8313533,-23.430843,-46.574862,4850525205
8313534,-23.43826,-46.575688,8319823876
8313535,-23.43807,-46.575726,2054178105
8313536,-23.457927,-46.585363,1664496664
8313537,-23.455934,-46.590186,2040432619
8313540,-23.44785,-46.579267,4879430076
8313544,-23.46611,-46.595979,3891247120
8313547,-23.442168,-46.594067,3891227054
8313548,-23.456274,-46.594659,12990768867
8313549,-23.43648,-46.585202,1667370820
8313550,-23.436564,-46.585099,1667370820
8313551,-23.448698,-46.612552,1372248913
8313552,-23.443555,-46.61388,6987826393
8313553,-23.448308,-46.588011,1667368646
8313557,-23.444941,-46.585383,4835935138
8313558,-23.445408,-46.585138,4835935210
8313560,-23.446125,-46.586603,4835935219
8313561,-23.44606,-46.586472,4835935219
8313562,-23.44851,-46.588128,1667368646
8313563,-23.465941,-46.59691,1657326740
8313564,-23.459319,-46.623798,1370605792
8313568,-23.37403,-46.575631,1915921195
8313571,-23.438937,-46.586954,12193448975
8313572,-23.438423,-46.574765,12193448942
8313574,-23.43892,-46.579993,1667370791
8313576,-23.438429,-46.579806,4852068887
8313577,-23.445761,-46.574839,2042424664
8313584,-23.433898,-46.571422,2055135319
8313585,-23.433494,-46.596134,3891227093
8313586,-23.442514,-46.591463,2041131249
8313587,-23.438795,-46.56924,4870802248
8313588,-23.438807,-46.568997,2055135444
8313589,-23.438297,-46.567008,5114016781
8313590,-23.449258,-46.578711,2041165930
8313591,-23.397326,-46.577293,1916138018
8313592,-23.449341,-46.583591,2041825177
8313593,-23.449093,-46.583618,2041825177
8313595,-23.446375,-46.581381,4838553363
8313596,-23.448627,-46.595792,1667366233
8313597,-23.445578,-46.579378,2042424666
8313598,-23.445629,-46.579297,2042424666
8313599,-23.443108,-46.577008,2042424487
8313600,-23.443188,-46.576986,2042424487
8313601,-23.441406,-46.576269,4876852654
8313602,-23.441122,-46.575992,4874986786
8313603,-23.440001,-46.574667,2042424265
8313604,-23.440026,-46.574809,2042424265
8313605,-23.448764,-46.592042,2040432132
8313606,-23.446823,-46.581425,4838552899
8313607,-23.447132,-46.6099,4826326371
8313608,-23.44707,-46.609981,4826326371
8313609,-23.447231,-46.610629,1372248325
8313610,-23.451162,-46.588744,2041165969
8313611,-23.449133,-46.578696,4879495970
8313612,-23.455555,-46.602361,1372248397
8313613,-23.431191,-46.571676,4850546737
8313614,-23.431319,-46.571576,4850546942
8313615,-23.453347,-46.629,1372130223
8313616,-23.450301,-46.627824,1372202521
8313617,-23.448483,-46.627564,4825511859
8313619,-23.443331,-46.589623,2047352014
8313620,-23.443171,-46.587397,4835955761
8313621,-23.441269,-46.581389,4863078596
8313623,-23.41988,-46.581596,4839764068
8313624,-23.444925,-46.613308,1334888213
8313625,-23.449087,-46.588476,1667368675
8313627,-23.448858,-46.595833,1667366233
8313631,-23.407003,-46.580819,2734971425
8313632,-23.405463,-46.581191,2734967088
8313633,-23.446524,-46.613523,1372247856
8313634,-23.446632,-46.613461,1372247856
8313635,-23.439973,-46.581106,4863078893
8313645,-23.44908,-46.59563,1667366233
8313648,-23.439197,-46.577277,2054178169
8313649,-23.440283,-46.592201,4835894417
8313650,-23.455508,-46.60264,1372248397
8313651,-23.456169,-46.579445,2043174791
8313654,-23.453948,-46.583954,2041166035
8313655,-23.457796,-46.603008,1373158396
8313656,-23.436077,-46.575196,2054177960
8313657,-23.435943,-46.574201,6460815717
8313658,-23.436076,-46.574843,2054177966
8313659,-23.454107,-46.605731,4827266342
8313660,-23.435853,-46.576426,2054177935
8313661,-23.4477,-46.581765,4838552914
8313662,-23.447642,-46.581701,4838552914
8313665,-23.453891,-46.589353,4833831300
8313666,-23.437958,-46.572278,2055135407
8313667,-23.437954,-46.572086,4502267675
8313668,-23.458165,-46.623232,1370605872
8412399,-23.486415,-46.608446,4319748798
8412470,-23.483852,-46.600804,1665442918
8412475,-23.482053,-46.603521,2324939417
8412519,-23.470014,-46.597876,3891247092
8412571,-23.47808,-46.621189,1662989151
8412613,-23.468299,-46.594042,4908118269
8412822,-23.46934,-46.604909,1697581888
8412823,-23.484516,-46.602374,3891247066
8412835,-23.475521,-46.599695,1657348075
8412843,-23.47635,-46.597157,1657773825
8412845,-23.478586,-46.599819,5113547421
8412846,-23.476597,-46.597655,1657773825
8412847,-23.480392,-46.60263,12827456182
8412848,-23.480291,-46.602563,12827456182
8412849,-23.480177,-46.602478,8014863452
8412850,-23.480072,-46.602406,8014863452
8412851,-23.479913,-46.602304,8014863452
8412852,-23.479844,-46.602255,4242169103
8412853,-23.479795,-46.602222,4242169103
8412854,-23.479726,-46.602176,4242169103
8412855,-23.47908,-46.608914,1371318721
8412856,-23.479347,-46.601927,5571317157
8412857,-23.481797,-46.602615,5462391565
8412860,-23.481595,-46.605691,2388106805
8412862,-23.478859,-46.60591,1657363772
8412863,-23.479663,-46.602124,4242169103
8412865,-23.472507,-46.600042,12453170461
8412867,-23.468232,-46.595449,1657348104
8412868,-23.478161,-46.600624,12824378898
8412875,-23.477613,-46.599504,12824394829
8412879,-23.484902,-46.603757,1657339145
8412880,-23.48518,-46.604051,4334743116
8412881,-23.465095,-46.583785,12806537484
8412887,-23.489642,-46.599183,649629844
8412889,-23.465495,-46.584161,12806537461
8412890,-23.480799,-46.604136,11159546770
8412895,-23.475064,-46.619076,12700875139
8412897,-23.486729,-46.608476,10613110195
8412898,-23.475807,-46.603156,1657387788
8412899,-23.46826,-46.597475,1657951460
8412901,-23.473487,-46.597894,2606135095
8412904,-23.484449,-46.609335,1662995422
8412906,-23.481334,-46.60918,1663248034
8412907,-23.482139,-46.60818,4272344293
8412908,-23.472178,-46.616988,2387996034
8412909,-23.487725,-46.609738,2388106850
8412910,-23.486494,-46.608115,1691413342
8500642,-23.619611,-46.746591,1715576466
8500661,-23.614931,-46.73163,8660002148
8500672,-23.619831,-46.746416,5322626290
8500766,-23.622231,-46.739336,31499711
8503332,-23.641971,-46.741052,31944418
8503341,-23.628253,-46.736137,28393945
8503345,-23.633335,-46.73706,4247134266
8506674,-23.625456,-46.721675,31468455
8506679,-23.633524,-46.729748,30517933
8506691,-23.627005,-46.736441,4579449831
8506696,-23.619007,-46.731585,1738795127
8506709,-23.632685,-46.736901,8024479495
8506710,-23.617879,-46.712688,3894483835
8506711,-23.632588,-46.734968,8951078942
8506713,-23.635864,-46.727233,12381849774
8506714,-23.636549,-46.726946,12381849773
8506716,-23.637994,-46.726897,30847562
8506717,-23.643718,-46.730975,5318790648
8506718,-23.64247,-46.728256,8049340177
8506719,-23.643692,-46.731248,5320190916
8506720,-23.642709,-46.728408,12787343894
8506721,-23.621918,-46.740759,31499708
8506722,-23.617605,-46.720949,8921119414
8506723,-23.616606,-46.720965,8579707367
8506724,-23.625647,-46.720561,5323926216
8506727,-23.624041,-46.710766,3809826969
8506731,-23.637462,-46.736319,30517488
8506734,-23.625444,-46.74794,1740932132
8506736,-23.631083,-46.737426,8774085999
8506737,-23.628315,-46.743905,8648798539
8506739,-23.628585,-46.743867,6079639669
8506740,-23.625989,-46.742793,3472053044
8506741,-23.626138,-46.743196,6061406812
8506742,-23.623593,-46.744107,1740932087
8506744,-23.623564,-46.743947,1740932087
8506746,-23.621126,-46.745836,1715576482
8506749,-23.63007,-46.737941,6061430464
8506750,-23.620922,-46.746052,1715576480
8506752,-23.622422,-46.746774,5322625704
8506753,-23.622339,-46.747046,5322625704
8506754,-23.638612,-46.727562,8648712721
8506755,-23.634671,-46.725172,8648712719
8506756,-23.634174,-46.725732,30845886
8506757,-23.620261,-46.723646,4190210496
8506758,-23.620197,-46.723324,4190210498
8506759,-23.62231,-46.726814,3358127896
8506761,-23.624209,-46.727503,3932311190
8506762,-23.622263,-46.726611,3845140333
8506764,-23.621461,-46.728606,1738795156
8506766,-23.620145,-46.730242,1738795149
8506767,-23.623226,-46.724997,5135062792
8506771,-23.622079,-46.727834,5323080014
8506772,-23.622861,-46.728302,1741571522
8506773,-23.611911,-46.720658,7849251838
8506774,-23.622853,-46.744948,1740932072
8506775,-23.622922,-46.745076,1740932072
8506776,-23.62295,-46.728573,1741571522
8506777,-23.617995,-46.721403,2951364453
8506778,-23.623378,-46.737622,3894489381
8506779,-23.611553,-46.733624,8022074188
8506780,-23.621612,-46.741158,8652883811
8506781,-23.641701,-46.743254,8027018760
8506782,-23.640737,-46.746039,7301780891
8506784,-23.617108,-46.736902,35293832
8506785,-23.629746,-46.741691,31499771
8506786,-23.630058,-46.741533,5322732405
8506787,-23.631968,-46.74034,31500851
8506788,-23.632051,-46.740393,31500851
8506790,-23.618658,-46.748574,1715649908
8506791,-23.618862,-46.747979,1715649925
8506792,-23.641472,-46.744397,8027018757
8506795,-23.618427,-46.721865,3845140288
